1,1,2025-08-11 07:26,2025-08-11 16:16,30,,REGULAR
2,1,2025-08-12 07:27,2025-08-12 16:26,30,,REGULAR
3,1,2025-08-13 07:33,2025-08-13 16:18,30,,REGULAR
4,1,2025-08-14 07:22,2025-08-14 16:08,30,,regular
